"","L2","L2_name","L3","L3_name","nscode","name_product"
"1107","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","3869*","中高温太阳能集热管"
"1108","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","3869*","高效平板集热器"
"1109","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","3869*","太阳能集热产品"
"1110","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4015*","集热管圆度校准机"
"1111","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4029*","真空管质量在线监测仪"
"1112","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4040*","高强度曲面反射镜"
"1113","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4040*","聚光器"
"1114","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4040*","聚光场控制装置"
"1115","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4040*","聚光器用减速机"
"1116","3.1","新能源与清洁能源装备制造","3.1.0","太阳能设备和生产装备","4040*","聚光器用控制器"
"1117","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","0919*","钙钛矿"
"1118","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","2614*","硅烷"
"1119","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","2641*","高光利用率涂层材料"
"1120","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","2641*","吸热体涂层材料"
"1121","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3042*","光伏导电玻璃"
"1122","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3042*","与金属封接用玻璃管材"
"1123","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3091*","太阳能用石墨材料"
"1124","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3393*","吸气剂"
"1125","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3562*","光伏电池封装材料"
"1126","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3985*","单晶硅锭"
"1127","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3985*","碲化镉"
"1128","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3985*","专用银浆"
"1129","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3985*","晶硅材料"
"1130","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3985*","单晶硅片"
"1131","3.1","新能源与清洁能源装备制造","3.2.0","太阳能材料制造","3985*","光伏电池材料"
"1132","3.1","新能源与清洁能源装备制造","3.3.3","太阳能工程技术服务","4320*","太阳能源原动机维修"
"1133","3.1","新能源与清洁能源装备制造","3.3.3","太阳能工程技术服务","4330*","太阳能发电产业相关新能源设备修理"
"1134","3.1","新能源与清洁能源装备制造","3.3.3","太阳能工程技术服务","4350*","太阳能设备维修"
"1135","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3419*","生物质能原动力设备"
"1136","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3419*","生物质燃烧锅炉及设备"
"1137","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3461*","生物燃料装备（农林废弃物生产高值生物燃料）"
"1138","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3461*","生物质成型燃料生产装备（大型自动化秸秆收集机械等）"
"1139","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3463*","生物质气化制氢装备"
"1140","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3463*","油料植物的高附加值利用装备"
"1141","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3463*","生物质降解与转化装备（秸秆、芦苇、麻类、藻类高效等）"
"1142","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3463*","二氧化碳藻类转化装备"
"1143","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3521*","生物燃料乙醇及配套产品联产装备（非粮作物生物燃料乙醇）"
"1144","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3521*","新型农林作物生物质能源生产装备"
"1145","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3521*","绿色生物柴油精制装备"
"1146","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3521*","生物质热解、气化燃料装备"
"1147","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3521*","生物质制氢、微生物制氢装备"
"1148","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3811*","兆瓦级沼气发电机组"
"1149","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3811*","垃圾、垃圾填埋气和沼气发电装备"
"1150","3.1","新能源与清洁能源装备制造","4.1.2","生物质能设备制造","3811*","生物质直燃、混燃和气化供热/发电装备"
"1151","3.1","新能源与清洁能源装备制造","4.5.2","生物质能技术服务","4320*","生物质能发电设备维修"
"1152","3.1","新能源与清洁能源装备制造","4.5.2","生物质能技术服务","4330*","生物质能发电产业相关新能源设备修理"
"1153","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3391*","抽水蓄能铸件"
"1154","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3414*","高水头大容量抽水蓄能机组成套设备制造"
"1155","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3414*","变速抽水蓄能机组制造"
"1156","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3414*","海水抽水蓄能机组制造"
"1157","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3811*            ","高性能大容量水电机组制造"
"1158","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3811*            ","百万千瓦级大型水轮发电机组制造"
"1159","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3811*            ","超高水头大型冲击式水轮发电机组制造"
"1160","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3824*","水力发电保护控制装置与设备"
"1161","3.1","新能源与清洁能源装备制造","5.1.0","水力发电和抽水蓄能装","3824*","水力发电设备及其元器件制造"
"1162","3.1","新能源与清洁能源装备制造","5.2.3","水力发电技术服务","4320*","水力发电设备维修"
"1163","3.1","新能源与清洁能源装备制造","5.2.3","水力发电技术服务","4330*","水电产业相关新能源设备修理"
"1164","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","智能型大型变压器"
"1165","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","智能型直流换流变压器"
"1166","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","智能型电抗器"
"1167","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","智能无功补偿设备"
"1168","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","自同步电压源逆变器"
"1169","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","双模式逆变器"
"1170","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","大功率充放电控制器"
"1171","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3821*","双向变流器"
"1172","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","智能型配电系统"
"1173","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","智能配电设施"
"1174","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","高压和超高压开关"
"1175","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","在线监测及诊断装置"
"1176","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","500千伏以上直流输电设备"
"1177","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","800千伏以上交流长距离输电设备"
"1178","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","环保绝缘材料输变电设备"
"1179","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3823*","高精度、高性能不间断电源设备"
"1180","3.1","新能源与清洁能源装备制造","6.1.0","智能电力控制设备及电","3831*","交联聚乙烯绝缘电力电缆及附件"
"1181","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","金属氧化物半导体场效应管"
"1182","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","绝缘栅双极晶体管芯片及模块"
"1183","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","快恢复二极管"
"1184","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","功率肖特级二极管"
"1185","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","中小功率智能模块"
"1186","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","5英寸以上大功率晶闸管"
"1187","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","集成门极换流晶闸管"
"1188","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","新型真空开关管"
"1189","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","新型动态无功补偿及谐波治理装置"
"1190","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","大功率高压变频装置"
"1191","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","全数字控制交流电机调速系统"
"1192","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","电气化铁路专用电力变流装置"
"1193","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","超、特高压交直流输变电设备用绝缘成型件"
"1194","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","垂直双扩散金属—氧化物场效应晶体管"
"1195","3.1","新能源与清洁能源装备制造","6.2.0","电力电子基础元器件制","3824*","可控硅"
"1196","3.1","新能源与清洁能源装备制造","6.3.0","智能电网输送与配电","4420*","750kV以上级交流输电"
"1197","3.1","新能源与清洁能源装备制造","6.3.0","智能电网输送与配电","4420*","大规模电网安全保障和防御体系及智能调度系统"
"1198","3.1","新能源与清洁能源装备制造","6.3.0","智能电网输送与配电","4420*","大规模储能系统"
"1199","3.1","新能源与清洁能源装备制造","6.3.0","智能电网输送与配电","4420*","可再生能源规模化接入与消纳、分布式电源并网及控制系统"
"1200","3.1","新能源与清洁能源装备制造","6.3.0","智能电网输送与配电","4420*","正负500kV以上常规直流输电"
"1201","3.1","新能源与清洁能源装备制造","6.3.0","智能电网输送与配电","4420*","柔性直流输电"
"1202","3.1","新能源与清洁能源装备制造","6.4.0","智能电网技术服务","4320*","智能电网通用设备修理"
"1203","3.1","新能源与清洁能源装备制造","6.4.0","智能电网技术服务","4330*","智能电网专用设备修理"
"1204","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","7484*","智能电网工程设计活动"
"1205","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3591*","地热水处理设备"
"1206","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3597*","高效地热钻探设备"
"1207","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3597*","尾水回灌设备"
"1208","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","地热能发电装备"
"1209","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","氢能新兴能源装备"
"1210","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","潮汐能发电装备"
"1211","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","波浪发电装备"
"1212","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","海流发电装备"
"1213","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","温差发电装备"
"1214","3.1","新能源与清洁能源装备制造","7.1.0","其他清洁能源装备制造","3811*","潮汐发电装备"
"1215","3.1","新能源与清洁能源装备制造","7.2.3","其他清洁能源技术服务","4320*","其他新能源发电设备维修"
"1216","3.1","新能源与清洁能源装备制造","7.2.3","其他清洁能源技术服务","4330*","其他新能源发电产业相关新能源设备修理"
"1217","3.1","新能源与清洁能源装备制造","8.1.0","传统能源清洁生产","3512*","非常规油气勘查开采装备制造"
"1218","3.1","新能源与清洁能源装备制造","8.1.0","传统能源清洁生产","3513* ","海洋油气开采装备制造"
"1219","3.1","新能源与清洁能源装备制造","8.1.0","传统能源清洁生产","3521*","生产合规燃油设备制造"
"1220","3.1","新能源与清洁能源装备制造","8.1.0","传统能源清洁生产","3521*","重劣质原油、煤焦油加工技术装备制造"
"1221","3.1","新能源与清洁能源装备制造","8.1.0","传统能源清洁生产","3521*","人工智能技术炼化装备制造"
"1222","3.2","清洁能源设施建设和运营","1.6.2","节能工程施工","4861*","若为新能源设施（风电、光电、生物质、水电）"
"1223","3.2","清洁能源设施建设和运营","2.4.2","环保与生态保护工程","4852*","城市管道设施工程"
"1224","3.2","清洁能源设施建设和运营","2.4.2","环保与生态保护工程","4852*","输油、输气、输水管道设施工程"
"1225","3.2","清洁能源设施建设和运营","3.1.7","其他资源循环利用装","3332*","高效压缩液化设备"
"1226","3.2","清洁能源设施建设和运营","3.1.7","其他资源循环利用装","3332*","瓦斯浓缩和液化装备"
"1227","3.2","清洁能源设施建设和运营","1.3.2","核电工程施工","4851*","核电电力输送设备工程"
"1228","3.2","清洁能源设施建设和运营","2.2.2","风能发电工程施工","4839*","海上风电机组施工"
"1229","3.2","清洁能源设施建设和运营","2.2.2","风能发电工程施工","4851*","风能发电电力输送设备工程"
"1230","3.2","清洁能源设施建设和运营","2.2.2","风能发电工程施工","4874*","海上风电设备安装"
"1231","3.2","清洁能源设施建设和运营","2.2.2","风能发电工程施工","4874*","风电场建设施工"
"1232","3.2","清洁能源设施建设和运营","3.3.1","太阳能发电运营维护","4419*","风光互补供电系统服务"
"1233","3.2","清洁能源设施建设和运营","3.3.2","太阳能发电运营维护","4851*","太阳能电力输送设备工程"
"1234","3.2","清洁能源设施建设和运营","3.3.2","太阳能发电运营维护","4875*","太阳能发电系统工程建设"
"1235","3.2","清洁能源设施建设和运营","4.3.0","生物质能供热","4430*","生物质燃料供热（以秸秆、林业剩余物、生活垃圾等生物质原料为燃料提供锅炉供热）"
"1236","3.2","清洁能源设施建设和运营","4.5.1","生物质能工程施工","4851*","生物质能发电电力输送设备工程"
"1237","3.2","清洁能源设施建设和运营","4.5.1","生物质能工程施工","4879*","生物质能发电建筑工程"
"1238","3.2","清洁能源设施建设和运营","5.2.2","水力发电工程施工","4851*","水力发电电力输送设备工程"
"1239","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","潮汐能发电"
"1240","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","地热能发电及热利用运维服务"
"1241","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","氢能新兴能源运维服务"
"1242","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","潮汐发电"
"1243","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","波浪能发电"
"1244","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","海流能发电"
"1245","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","温差能发电"
"1246","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","地热能发电"
"1247","3.2","清洁能源设施建设和运营","7.2.1","其他清洁能源运营维","4419*","液化天然气能源运维服务"
"1248","3.2","清洁能源设施建设和运营","7.2.2","其他清洁能源工程施","4851*","其他新能源发电电力输送设备工程"
"1249","3.2","清洁能源设施建设和运营","7.2.2","其他清洁能源工程施","4879*","地热能发电及热利用工程建设"
"1250","3.2","清洁能源设施建设和运营","7.2.2","其他清洁能源工程施","4879*","氢能新兴能源工程建设"
"1251","3.2","清洁能源设施建设和运营","7.2.2","其他清洁能源工程施","4879*","液化天然气能源应用工程建设"
"1252","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","0610*","烟煤和无烟煤综合利用"
"1253","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","0620*","褐煤综合利用"
"1254","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","0690*","其他煤炭综合利用"
"1255","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","0721*","陆地天然气资源开发和综合利用"
"1256","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","0722*","海洋天然气及可燃冰资源开发和综合利用"
"1257","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","2511*","重劣质原油、煤焦油加工"
"1258","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","2511*","符合国VI汽油标准的汽油产品生产"
"1259","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","2511*","符合国VI柴油标准的柴油产品生产"
"1260","3.3","传统能源清洁高效利用","8.1.0","传统能源清洁生产","2511*","燃油清净增效剂生产"
"1261","3.3","传统能源清洁高效利用","8.2.2","传统能源清洁工程","4851*","煤炭、石油等传统化石能源高效利用输送设备工程"
"1262","3.4","能源系统高效运行","8.2.2","传统能源清洁","4871*","火力发电建筑工程"
"1263","4.3","生态修复","1.7.1","节能","7320*","支撑海洋和大型湖泊生态治理与修复技术研发"
"1264","5.3","环境基础设施","1.7.3","节能信息","6434*","互联网节能平台"
"1265","5.3","环境基础设施","1.7.3","节能信息","6450*","节能环保大数据服务"
"1266","5.3","环境基础设施","1.7.3","节能信息","6490*","节能环保物联网服务"
"1267","5.3","环境基础设施","1.7.3","节能信息","6513*","节能环保软件开发"
"1268","5.3","环境基础设施","1.7.3","节能信息","6531*","节能环保信息系统集成服务"
"1269","5.3","环境基础设施","1.7.3","节能信息","6532*","节能环保物联网技术服务"
"1270","5.3","环境基础设施","2.6.1","生态环境","7810*","城市污水排放管理服务"
"1271","5.3","环境基础设施","2.6.1","生态环境","7810*","城市生活垃圾及污泥处置"
"1272","5.5","海绵城市建设和运营","1.7.1","节能技术研发服","7320*","支撑海洋和大型湖泊生态治理与修复技术研发"
"1273","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","	城市雨水排放管理服务"
"1274","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","给水管网模型系统"
"1275","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","给水管网渗漏监控系统"
"1276","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","城市雨水分级收集处理控制系统"
"1277","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","暴雨应急预警控制系统"
"1278","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","精确曝气系统"
"1279","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","排水管网模型系统"
"1280","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","排水数据管理与模拟工具"
"1281","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","城市给排水优化调度系统"
"1282","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","给排水信息化平台"
"1283","5.5","海绵城市建设和运营","2.6.1","生态环境保护服","7810*","气候变化影响与应对信息平台"
"1284","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7481*","高效节能工程评估与管理"
"1285","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7481*","节能项目方案编制和设计"
"1286","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7481*","节能项目风险评估服务"
"1287","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","高效节能电力工程勘察服务"
"1288","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","资源循环利用工程勘察服务"
"1289","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","高效节能热力工程勘察服务"
"1290","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","高效节能照明工程勘察服务"
"1291","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","水利工程勘察服务"
"1292","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","节水工程勘察服务"
"1293","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","海洋利用工程勘察服务"
"1294","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7483*","节能建筑勘察服务"
"1295","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","高效节能电力工程设计服务"
"1296","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","资源循环利用工程设计服务"
"1297","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","高效节能热力工程设计服务"
"1298","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","高效节能照明工程设计服务"
"1299","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","水利工程设计服务"
"1300","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","节水工程设计服务"
"1301","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","海洋利用工程设计服务"
"1302","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","节能建筑设计服务"
"1303","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7484*","海水利用工程设计服务"
"1304","6.1","绿色产业项目咨询服务","1.6.1","节能工程勘察设计","7491*","节能生产工艺设计"
"1305","6.1","绿色产业项目咨询服务","1.7.4","其他节能技术研发","7520*","节能相关知识产权服务"
"1306","6.1","绿色产业项目咨询服务","1.7.4","其他节能技术研发","7530*","节能相关科技中介服务"
"1307","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7481*","先进环保工程评估与管理"
"1308","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7483*","先进环保工程勘察活动"
"1309","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7483*","核设施退役及放射性废物处理处置工程勘察服务"
"1310","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7483*","环境保护工程专项勘察服务"
"1311","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7483*","森林利用工程勘察服务"
"1312","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7484*","先进环保工程设计活动"
"1313","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7484*","核设施退役及放射性废物处理处置工程设计服务"
"1314","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7484*","环境保护工程专项设计服务"
"1315","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7484*","森林利用工程设计服务"
"1316","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7484*","海洋工程设计服务"
"1317","6.1","绿色产业项目咨询服务","2.4.1","环保工程勘察设计","7485*","资源循环利用项目规划和方案编制"
"1318","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海域使用论证服务"
"1319","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海域价格评估服务"
"1320","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海域使用后评估服务"
"1321","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海洋资源管理服务"
"1322","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","大洋和极地考察服务"
"1323","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海底工程、作业服务"
"1324","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海洋工程咨询服务"
"1325","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","无居民海岛开发利用评审服务"
"1326","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","无居民海岛使用金评估服务"
"1327","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海洋信息服务"
"1328","6.1","绿色产业项目咨询服务","2.6.1","生态环境保护服务","7439","海洋调查服务"
"1329","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","6579*","数字矿山技术服务"
"1330","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7310*","化学研究服务"
"1331","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7310*","地球科学研究服务"
"1332","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","工程和技术基础科学研究服务"
"1333","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","环境保护技术研究与试验发展"
"1334","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","动力与电力工程研究服务"
"1335","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","环境科学技术研究服务"
"1336","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","重金属超富集植物选种培育技术"
"1337","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","轨道噪音控制技术研发"
"1338","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","碳减排及碳转化利用技术研发"
"1339","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","利用系统、非能源领域温室气体排放控制技术研发"
"1340","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","碳捕集、利用与封存技术研发"
"1341","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑大气污染控制技术研发"
"1342","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑先进工业烟气净化技术研发"
"1343","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑挥发性有机污染物污染控制技术研发"
"1344","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑机动车污染排放控制技术研发"
"1345","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑饮用水安全保障技术研发"
"1346","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑高浓度难降解有机废水处理技术研发"
"1347","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑污水深度处理与再生利用技术研发"
"1348","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑农田土壤污染防控与修复技术研发"
"1349","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑有机污染场地修复技术研发"
"1350","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑重金属污染场地修复技术研发"
"1351","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑农田面源污染防治技术研发"
"1352","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑重金属污染农田修复技术、产品与装备研发"
"1353","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑重金属污染耕地安全利用与替代种植技术、产品研发"
"1354","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑农业有机废弃物无害化消纳利用技术与装备研发"
"1355","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑村镇生活污水处理技术研发"
"1356","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑畜禽养殖污染控制与资源化技术研发"
"1357","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","仿真仪表技术研发"
"1358","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑大气环境污染监测技术研发"
"1359","6.1","绿色产业项目咨询服务","2.7.0","环保技术研发与技","7320*","支撑先进水环境污染监测研发"
